tick_n,phase,status,raw_eda,raw_hr,raw_hrv,smooth_eda,smooth_hr,smooth_hrv
2179,BASELINE,NEW_DATA,4.1958,90.3618,nan,4.1958,90.3618,nan
2180,BASELINE,NEW_DATA,4.1462,90.3618,nan,4.1462,90.3618,nan
2181,BASELINE,NEW_DATA,4.0921,90.3618,nan,4.0921,90.3618,nan
2182,BASELINE,NEW_DATA,4.0595,90.3618,nan,4.0595,90.3618,nan
2183,BASELINE,NEW_DATA,4.0124,90.3618,nan,4.0124,90.3618,nan
2184,BASELINE,NEW_DATA,4.0630,90.3618,nan,4.0630,90.3618,nan
2185,BASELINE,NEW_DATA,4.0956,90.3618,nan,4.0956,90.3618,nan
2186,BASELINE,NEW_DATA,4.0301,90.3618,nan,4.0301,90.3618,nan
2187,BASELINE,NEW_DATA,4.0616,90.3618,nan,4.0616,90.3618,nan
2188,BASELINE,NEW_DATA,4.0082,90.3618,nan,4.0082,90.3618,nan
2189,BASELINE,NEW_DATA,3.9062,90.3618,nan,3.9062,90.3618,nan
2190,BASELINE,NEW_DATA,4.0325,90.3618,nan,4.0325,90.3618,nan
2191,BASELINE,NEW_DATA,3.9163,90.3618,nan,3.9163,90.3618,nan
2192,BASELINE,NEW_DATA,3.9104,90.3618,nan,3.9104,90.3618,nan
2193,BASELINE,NEW_DATA,3.9645,90.3618,nan,3.9645,90.3618,nan
2194,BASELINE,NEW_DATA,3.9631,90.3618,nan,3.9631,90.3618,nan
2195,BASELINE,NEW_DATA,3.9250,90.3618,nan,3.9250,90.3618,nan
2196,BASELINE,NEW_DATA,3.2335,90.7022,nan,3.2335,90.7022,nan
2197,BASELINE,NEW_DATA,3.5671,90.7022,nan,3.5671,90.7022,nan
2198,BASELINE,NEW_DATA,3.0649,90.7022,nan,3.0649,90.7022,nan
2199,BASELINE,NEW_DATA,3.0795,90.7022,nan,3.0795,90.7022,nan
2200,BASELINE,NEW_DATA,3.0785,90.7022,nan,3.0785,90.7022,nan
2201,BASELINE,NEW_DATA,3.0604,90.7022,nan,3.0604,90.7022,nan
2202,BASELINE,NEW_DATA,3.1385,90.7022,nan,3.1385,90.7022,nan
2203,BASELINE,NEW_DATA,3.0986,90.7022,nan,3.0986,90.7022,nan
2204,BASELINE,NEW_DATA,3.0937,90.7022,nan,3.0937,90.7022,nan
2205,BASELINE,NEW_DATA,3.1440,90.7022,nan,3.1440,90.7022,nan
2206,BASELINE,NEW_DATA,3.1697,90.7022,nan,3.1697,90.7022,nan
2207,BASELINE,NEW_DATA,3.1364,90.7022,nan,3.1364,90.7022,nan
2208,BASELINE,NEW_DATA,3.1215,90.7022,nan,3.1215,90.7022,nan
2209,BASELINE,NEW_DATA,3.2078,90.7022,nan,3.2078,90.7022,nan
2210,BASELINE,NEW_DATA,3.2380,90.7022,nan,3.2380,90.7022,nan
2211,BASELINE,NEW_DATA,3.2553,90.7022,nan,3.2553,90.7022,nan
2212,BASELINE,NEW_DATA,3.2616,90.7022,nan,3.2616,90.7022,nan
2213,BASELINE,NEW_DATA,3.2723,90.7022,nan,3.2723,90.7022,nan
2214,BASELINE,NEW_DATA,3.3112,90.7022,nan,3.3112,90.7022,nan
2215,BASELINE,NEW_DATA,3.3146,90.7022,nan,3.3146,90.7022,nan
2216,BASELINE,NEW_DATA,4.0207,90.7022,nan,4.0207,90.7022,nan
2217,BASELINE,NEW_DATA,3.9999,90.7022,nan,3.9999,90.7022,nan
2218,BASELINE,NEW_DATA,4.1670,90.7022,nan,4.1670,90.7022,nan
2219,BASELINE,NEW_DATA,4.1698,90.7022,nan,4.1698,90.7022,nan
2220,BASELINE,NEW_DATA,4.1719,90.7022,nan,4.1719,90.7022,nan
2221,BASELINE,NEW_DATA,4.1296,90.8286,nan,4.1296,90.8286,nan
2222,BASELINE,NEW_DATA,4.1604,90.8286,nan,4.1604,90.8286,nan
2223,BASELINE,NEW_DATA,4.1129,90.8286,nan,4.1129,90.8286,nan
2224,BASELINE,NEW_DATA,4.1240,90.8286,nan,4.1240,90.8286,nan
2225,BASELINE,NEW_DATA,4.1102,90.8286,nan,4.1102,90.8286,nan
2226,BASELINE,NEW_DATA,4.0741,90.8286,nan,4.0741,90.8286,nan
2227,BASELINE,NEW_DATA,4.0581,90.8286,nan,4.0581,90.8286,nan
2228,BASELINE,NEW_DATA,4.0429,90.8286,nan,4.0429,90.8286,nan
2229,BASELINE,NEW_DATA,3.9451,90.8286,nan,3.9451,90.8286,nan
2230,BASELINE,NEW_DATA,4.0575,90.8286,nan,4.0575,90.8286,nan
2231,BASELINE,NEW_DATA,3.6441,90.8286,nan,3.6441,90.8286,nan
2232,BASELINE,NEW_DATA,3.2931,90.8286,nan,3.2931,90.8286,nan
2233,BASELINE,NEW_DATA,3.2657,90.8286,nan,3.2657,90.8286,nan
2234,BASELINE,NEW_DATA,3.2872,90.8286,nan,3.2872,90.8286,nan
2235,BASELINE,NEW_DATA,3.0414,90.8286,nan,3.0414,90.8286,nan
2236,BASELINE,NEW_DATA,3.0837,90.8286,nan,3.0837,90.8286,nan
2237,BASELINE,NEW_DATA,3.1239,90.8286,nan,3.1239,90.8286,nan
2238,BASELINE,NEW_DATA,3.1020,90.8286,nan,3.1020,90.8286,nan
2239,BASELINE,NEW_DATA,3.1104,90.8286,nan,3.1104,90.8286,nan
2240,BASELINE,NEW_DATA,3.0850,90.8286,nan,3.0850,90.8286,nan
2241,BASELINE,NEW_DATA,3.1239,90.8286,nan,3.1239,90.8286,nan
2242,BASELINE,NEW_DATA,3.1908,90.8286,nan,3.1908,90.8286,nan
2243,BASELINE,NEW_DATA,3.1059,90.8286,nan,3.1059,90.8286,nan
2244,BASELINE,NEW_DATA,3.1339,90.8286,nan,3.1339,90.8286,nan
2245,BASELINE,NEW_DATA,3.2564,91.1317,nan,3.2564,91.1317,nan
2246,BASELINE,NEW_DATA,3.1822,91.1317,nan,3.1822,91.1317,nan
2247,BASELINE,NEW_DATA,3.1932,91.1317,nan,3.1932,91.1317,nan
2248,BASELINE,NEW_DATA,3.2962,91.1317,nan,3.2962,91.1317,nan
2249,BASELINE,NEW_DATA,3.2349,91.1317,nan,3.2349,91.1317,nan
2250,BASELINE,NEW_DATA,3.3320,91.1317,nan,3.3320,91.1317,nan
2251,BASELINE,NEW_DATA,3.3077,91.1317,nan,3.3077,91.1317,nan
2252,BASELINE,NEW_DATA,3.3011,91.1317,nan,3.3011,91.1317,nan
2253,BASELINE,NEW_DATA,3.3139,91.1317,nan,3.3139,91.1317,nan
2254,BASELINE,NEW_DATA,3.3001,91.1317,nan,3.3001,91.1317,nan
2255,BASELINE,NEW_DATA,3.3021,91.1317,nan,3.3021,91.1317,nan
2256,BASELINE,NEW_DATA,3.6538,91.1317,nan,3.6538,91.1317,nan
2257,BASELINE,NEW_DATA,4.0054,91.1317,nan,4.0054,91.1317,nan
2258,BASELINE,NEW_DATA,4.1719,91.1317,nan,4.1719,91.1317,nan
2259,BASELINE,NEW_DATA,3.9375,91.1317,nan,3.9375,91.1317,nan
2260,BASELINE,NEW_DATA,4.2076,91.1317,nan,4.2076,91.1317,nan
2261,BASELINE,NEW_DATA,4.1622,91.1317,nan,4.1622,91.1317,nan
2262,BASELINE,NEW_DATA,4.3553,91.1317,nan,4.3553,91.1317,nan
2263,BASELINE,NEW_DATA,4.2142,91.1317,nan,4.2142,91.1317,nan
2264,BASELINE,NEW_DATA,4.1684,91.1317,nan,4.1684,91.1317,nan
2265,BASELINE,NEW_DATA,4.1799,91.1317,nan,4.1799,91.1317,nan
2266,BASELINE,NEW_DATA,4.1344,91.1317,nan,4.1344,91.1317,nan
2267,BASELINE,NEW_DATA,4.1358,91.1317,nan,4.1358,91.1317,nan
2268,BASELINE,NEW_DATA,4.1074,91.1317,nan,4.1074,91.1317,nan
2269,BASELINE,NEW_DATA,4.1681,91.1317,nan,4.1681,91.1317,nan
2270,BASELINE,NEW_DATA,4.0408,91.3872,nan,4.0408,91.3872,nan
2271,BASELINE,NEW_DATA,4.0172,91.3872,nan,4.0172,91.3872,nan
2272,BASELINE,NEW_DATA,3.9843,91.3872,nan,3.9843,91.3872,nan
2273,BASELINE,NEW_DATA,4.0550,91.3872,nan,4.0550,91.3872,nan
2274,BASELINE,NEW_DATA,3.9701,91.3872,nan,3.9701,91.3872,nan
2275,BASELINE,NEW_DATA,3.9576,91.3872,nan,3.9576,91.3872,nan
2276,BASELINE,NEW_DATA,3.3250,91.3872,nan,3.3250,91.3872,nan
2277,BASELINE,NEW_DATA,3.1045,91.3872,nan,3.1045,91.3872,nan
2278,BASELINE,NEW_DATA,3.1405,91.3872,nan,3.1405,91.3872,nan
2279,BASELINE,NEW_DATA,3.2529,91.3872,nan,3.2529,91.3872,nan
2280,BASELINE,NEW_DATA,3.1083,91.3872,nan,3.1083,91.3872,nan
2281,BASELINE,NEW_DATA,3.0864,91.3872,nan,3.0864,91.3872,nan
2282,BASELINE,NEW_DATA,3.1072,91.3872,nan,3.1072,91.3872,nan
2283,BASELINE,NEW_DATA,3.1246,91.3872,nan,3.1246,91.3872,nan
2284,BASELINE,NEW_DATA,3.0948,91.3872,nan,3.0948,91.3872,nan
2285,BASELINE,NEW_DATA,3.1218,91.3872,nan,3.1218,91.3872,nan
2286,BASELINE,NEW_DATA,3.1267,91.3872,nan,3.1267,91.3872,nan
2287,BASELINE,NEW_DATA,3.2019,91.3872,nan,3.2019,91.3872,nan
2288,BASELINE,NEW_DATA,3.2532,91.3872,nan,3.2532,91.3872,nan
2289,BASELINE,NEW_DATA,3.2924,91.3872,nan,3.2924,91.3872,nan
2290,BASELINE,NEW_DATA,3.3025,91.3872,nan,3.3025,91.3872,nan
2291,BASELINE,NEW_DATA,3.3240,91.3872,nan,3.3240,91.3872,nan
2292,BASELINE,NEW_DATA,3.3347,91.3872,nan,3.3347,91.3872,nan
2293,BASELINE,NEW_DATA,3.3112,91.3872,nan,3.3112,91.3872,nan
2294,BASELINE,NEW_DATA,3.3184,91.3580,nan,3.3184,91.3580,nan
2295,BASELINE,NEW_DATA,3.9895,91.3580,nan,3.9895,91.3580,nan
2296,BASELINE,NEW_DATA,3.9680,91.3580,nan,3.9680,91.3580,nan
2297,BASELINE,NEW_DATA,3.7273,91.3580,nan,3.7273,91.3580,nan
2298,BASELINE,NEW_DATA,4.0002,91.3580,nan,4.0002,91.3580,nan
2299,BASELINE,NEW_DATA,4.2142,91.3580,nan,4.2142,91.3580,nan
2300,BASELINE,NEW_DATA,4.2461,91.3580,nan,4.2461,91.3580,nan
2301,BASELINE,NEW_DATA,4.1646,91.3580,nan,4.1646,91.3580,nan
2302,BASELINE,NEW_DATA,4.1934,91.3580,nan,4.1934,91.3580,nan
2303,BASELINE,NEW_DATA,4.1410,91.3580,nan,4.1410,91.3580,nan
2304,BASELINE,NEW_DATA,4.1455,91.3580,nan,4.1455,91.3580,nan
2305,BASELINE,NEW_DATA,4.1192,91.3580,nan,4.1192,91.3580,nan
2306,BASELINE,NEW_DATA,4.1407,91.3580,nan,4.1407,91.3580,nan
2307,BASELINE,NEW_DATA,4.0668,91.3580,nan,4.0668,91.3580,nan
2308,BASELINE,NEW_DATA,4.1088,91.3580,nan,4.1088,91.3580,nan
2309,BASELINE,NEW_DATA,4.0647,91.3580,nan,4.0647,91.3580,nan
2310,BASELINE,NEW_DATA,4.0207,91.3580,nan,4.0207,91.3580,nan
2311,BASELINE,NEW_DATA,3.9978,91.3580,nan,3.9978,91.3580,nan
2312,BASELINE,NEW_DATA,3.9881,91.3580,nan,3.9881,91.3580,nan
2313,BASELINE,NEW_DATA,3.9985,91.3580,nan,3.9985,91.3580,nan
2314,BASELINE,NEW_DATA,3.6885,91.3580,nan,3.6885,91.3580,nan
2315,BASELINE,NEW_DATA,3.7120,91.3580,nan,3.7120,91.3580,nan
2316,BASELINE,NEW_DATA,3.6538,91.3580,nan,3.6538,91.3580,nan
2317,BASELINE,NEW_DATA,3.6996,91.3580,nan,3.6996,91.3580,nan
2318,BASELINE,NEW_DATA,3.7197,90.6952,nan,3.7197,90.6952,nan
2319,BASELINE,NEW_DATA,3.7096,90.6952,nan,3.7096,90.6952,nan
2320,BASELINE,NEW_DATA,3.1007,90.6952,nan,3.1007,90.6952,nan
2321,BASELINE,NEW_DATA,3.1502,90.6952,nan,3.1502,90.6952,nan
2322,BASELINE,NEW_DATA,3.1468,90.6952,nan,3.1468,90.6952,nan
2323,BASELINE,NEW_DATA,3.1308,90.6952,nan,3.1308,90.6952,nan
2324,BASELINE,NEW_DATA,3.0830,90.6952,nan,3.0830,90.6952,nan
2325,BASELINE,NEW_DATA,3.1815,90.6952,nan,3.1815,90.6952,nan
2326,BASELINE,NEW_DATA,3.2747,90.6952,nan,3.2747,90.6952,nan
2327,BASELINE,NEW_DATA,3.2522,90.6952,nan,3.2522,90.6952,nan
2328,BASELINE,NEW_DATA,3.3625,90.6952,nan,3.3625,90.6952,nan
2329,BASELINE,NEW_DATA,3.2584,90.6952,nan,3.2584,90.6952,nan
2330,BASELINE,NEW_DATA,3.3372,90.6952,nan,3.3372,90.6952,nan
2331,BASELINE,NEW_DATA,3.5817,90.6952,nan,3.5817,90.6952,nan
2332,BASELINE,NEW_DATA,3.5990,90.6952,nan,3.5990,90.6952,nan
2333,BASELINE,NEW_DATA,3.9437,90.6952,nan,3.9437,90.6952,nan
2334,BASELINE,NEW_DATA,4.1656,90.6952,nan,4.1656,90.6952,nan
2335,BASELINE,NEW_DATA,4.2433,90.6952,nan,4.2433,90.6952,nan
2336,BASELINE,NEW_DATA,4.2374,90.6952,nan,4.2374,90.6952,nan
2337,BASELINE,NEW_DATA,4.1872,90.6952,nan,4.1872,90.6952,nan
2338,BASELINE,NEW_DATA,4.2392,90.6952,nan,4.2392,90.6952,nan
2339,BASELINE,NEW_DATA,4.1989,90.6952,nan,4.1989,90.6952,nan
2340,BASELINE,NEW_DATA,4.1518,90.6952,nan,4.1518,90.6952,nan
2341,BASELINE,NEW_DATA,4.1636,90.6952,nan,4.1636,90.6952,nan
2342,BASELINE,NEW_DATA,4.1358,90.6952,nan,4.1358,90.6952,nan
2343,BASELINE,NEW_DATA,4.0790,90.6952,nan,4.0790,90.6952,nan
2344,BASELINE,NEW_DATA,4.0342,90.6952,nan,4.0342,90.6952,nan
2345,BASELINE,NEW_DATA,4.0297,90.6952,nan,4.0297,90.6952,nan
2346,BASELINE,NEW_DATA,3.9805,90.6952,nan,3.9805,90.6952,nan
2347,BASELINE,NEW_DATA,3.9388,90.6952,nan,3.9388,90.6952,nan
2348,BASELINE,NEW_DATA,3.7544,90.6952,nan,3.7544,90.6952,nan
2349,BASELINE,NEW_DATA,3.9565,90.6952,nan,3.9565,90.6952,nan
2350,BASELINE,NEW_DATA,3.7928,90.6952,nan,3.7928,90.6952,nan
2351,BASELINE,NEW_DATA,3.4090,90.6952,nan,3.4090,90.6952,nan
2352,BASELINE,NEW_DATA,3.4096,90.6952,nan,3.4096,90.6952,nan
2353,BASELINE,NEW_DATA,3.0996,90.6952,nan,3.0996,90.6952,nan
2354,BASELINE,NEW_DATA,3.1405,90.6952,nan,3.1405,90.6952,nan
2355,BASELINE,NEW_DATA,3.1385,90.6952,nan,3.1385,90.6952,nan
2356,BASELINE,NEW_DATA,3.1586,90.6952,nan,3.1586,90.6952,nan
2357,BASELINE,NEW_DATA,3.1558,90.6952,nan,3.1558,90.6952,nan
2358,BASELINE,NEW_DATA,3.3160,90.6952,nan,3.3160,90.6952,nan
2359,BASELINE,NEW_DATA,3.3465,90.6952,nan,3.3465,90.6952,nan
2360,BASELINE,NEW_DATA,3.3524,90.6952,nan,3.3524,90.6952,nan
2361,BASELINE,NEW_DATA,3.3472,90.6952,nan,3.3472,90.6952,nan
2362,BASELINE,NEW_DATA,3.9042,90.6952,nan,3.9042,90.6952,nan
2363,BASELINE,NEW_DATA,3.9257,90.6952,nan,3.9257,90.6952,nan
2364,BASELINE,NEW_DATA,3.9232,90.6952,nan,3.9232,90.6952,nan
2365,BASELINE,NEW_DATA,3.5522,90.6952,nan,3.5522,90.6952,nan
2366,BASELINE,NEW_DATA,3.5924,90.6952,nan,3.5924,90.6952,nan
2367,BASELINE,NEW_DATA,3.9219,90.1188,nan,3.9219,90.1188,nan
2368,BASELINE,NEW_DATA,4.1407,90.1188,nan,4.1407,90.1188,nan
2369,BASELINE,NEW_DATA,4.2534,90.1188,nan,4.2534,90.1188,nan
2370,BASELINE,NEW_DATA,4.2038,90.1188,nan,4.2038,90.1188,nan
2371,BASELINE,NEW_DATA,4.1636,90.1188,nan,4.1636,90.1188,nan
2372,BASELINE,NEW_DATA,4.2558,90.1188,nan,4.2558,90.1188,nan
2373,BASELINE,NEW_DATA,4.2510,90.1188,nan,4.2510,90.1188,nan
2374,BASELINE,NEW_DATA,4.2385,90.1188,nan,4.2385,90.1188,nan
2375,BASELINE,NEW_DATA,4.1906,90.1188,nan,4.1906,90.1188,nan
2376,BASELINE,NEW_DATA,4.2104,90.1188,nan,4.2104,90.1188,nan
2377,BASELINE,NEW_DATA,4.0994,90.1188,nan,4.0994,90.1188,nan
2378,BASELINE,NEW_DATA,4.1310,90.1188,nan,4.1310,90.1188,nan
2379,BASELINE,NEW_DATA,4.2253,90.1188,nan,4.2253,90.1188,nan
2380,BASELINE,NEW_DATA,4.0914,90.1188,nan,4.0914,90.1188,nan
2381,BASELINE,NEW_DATA,4.0027,90.1188,nan,4.0027,90.1188,nan
2382,BASELINE,NEW_DATA,3.9909,90.1188,nan,3.9909,90.1188,nan
2383,BASELINE,NEW_DATA,4.0013,90.1188,nan,4.0013,90.1188,nan
2384,BASELINE,NEW_DATA,3.7928,90.1188,nan,3.7928,90.1188,nan
2385,BASELINE,NEW_DATA,3.7752,90.1188,nan,3.7752,90.1188,nan
2386,BASELINE,NEW_DATA,3.8216,90.1188,nan,3.8216,90.1188,nan
2387,BASELINE,NEW_DATA,3.7818,90.1188,nan,3.7818,90.1188,nan
2388,BASELINE,NEW_DATA,3.7460,90.1188,nan,3.7460,90.1188,nan
2389,BASELINE,NEW_DATA,3.1905,90.1188,nan,3.1905,90.1188,nan
2390,BASELINE,NEW_DATA,3.1898,90.1188,nan,3.1898,90.1188,nan
2391,BASELINE,NEW_DATA,3.0604,89.8628,nan,3.0604,89.8628,nan
2392,BASELINE,NEW_DATA,3.1104,89.8628,nan,3.1104,89.8628,nan
2393,BASELINE,NEW_DATA,3.1204,89.8628,nan,3.1204,89.8628,nan
2394,BASELINE,NEW_DATA,3.0920,89.8628,nan,3.0920,89.8628,nan
2395,BASELINE,NEW_DATA,3.1201,89.8628,nan,3.1201,89.8628,nan
2396,BASELINE,NEW_DATA,3.1596,89.8628,nan,3.1596,89.8628,nan
2397,BASELINE,NEW_DATA,3.1430,89.8628,nan,3.1430,89.8628,nan
2398,BASELINE,NEW_DATA,3.2373,89.8628,nan,3.2373,89.8628,nan
2399,BASELINE,NEW_DATA,3.2040,89.8628,nan,3.2040,89.8628,nan
2400,BASELINE,NEW_DATA,3.2161,89.8628,nan,3.2161,89.8628,nan
2401,BASELINE,NEW_DATA,3.2338,89.8628,nan,3.2338,89.8628,nan
2402,BASELINE,NEW_DATA,3.1551,89.8628,nan,3.1551,89.8628,nan
2403,BASELINE,NEW_DATA,3.2411,89.8628,nan,3.2411,89.8628,nan
2404,BASELINE,NEW_DATA,3.2023,89.8628,nan,3.2023,89.8628,nan
2405,BASELINE,NEW_DATA,3.3455,89.8628,nan,3.3455,89.8628,nan
2406,BASELINE,NEW_DATA,3.2428,89.8628,nan,3.2428,89.8628,nan
2407,BASELINE,NEW_DATA,3.2845,89.8628,nan,3.2845,89.8628,nan
2408,BASELINE,NEW_DATA,3.3025,89.8628,nan,3.3025,89.8628,nan
2409,BASELINE,NEW_DATA,3.3337,89.8628,nan,3.3337,89.8628,nan
2410,BASELINE,NEW_DATA,3.5192,89.8628,nan,3.5192,89.8628,nan
2411,BASELINE,NEW_DATA,3.9024,89.8628,nan,3.9024,89.8628,nan
2412,BASELINE,NEW_DATA,4.1556,89.8628,nan,4.1556,89.8628,nan
2413,BASELINE,NEW_DATA,4.1826,89.8628,nan,4.1826,89.8628,nan
2414,BASELINE,NEW_DATA,4.2527,89.8628,nan,4.2527,89.8628,nan
2415,BASELINE,NEW_DATA,4.1504,89.8628,nan,4.1504,89.8628,nan
2416,BASELINE,NEW_DATA,4.2218,89.1261,nan,4.2218,89.1261,nan
2417,BASELINE,NEW_DATA,4.2225,89.1261,nan,4.2225,89.1261,nan
2418,BASELINE,NEW_DATA,4.1511,89.1261,nan,4.1511,89.1261,nan
2419,BASELINE,NEW_DATA,4.1254,89.1261,nan,4.1254,89.1261,nan
2420,BASELINE,NEW_DATA,4.1532,89.1261,nan,4.1532,89.1261,nan
2421,BASELINE,NEW_DATA,4.1067,89.1261,nan,4.1067,89.1261,nan
2422,BASELINE,NEW_DATA,4.0810,89.1261,nan,4.0810,89.1261,nan
2423,BASELINE,NEW_DATA,4.1469,89.1261,nan,4.1469,89.1261,nan
2424,BASELINE,NEW_DATA,4.0401,89.1261,nan,4.0401,89.1261,nan
2425,BASELINE,NEW_DATA,4.0318,89.1261,nan,4.0318,89.1261,nan
2426,BASELINE,NEW_DATA,3.9981,89.1261,nan,3.9981,89.1261,nan
2427,BASELINE,NEW_DATA,4.0609,89.1261,nan,4.0609,89.1261,nan
2428,BASELINE,NEW_DATA,3.7804,89.1261,nan,3.7804,89.1261,nan
2429,BASELINE,NEW_DATA,3.7883,89.1261,nan,3.7883,89.1261,nan
2430,BASELINE,NEW_DATA,3.4214,89.1261,nan,3.4214,89.1261,nan
2431,BASELINE,NEW_DATA,3.3992,89.1261,nan,3.3992,89.1261,nan
2432,BASELINE,NEW_DATA,3.1593,89.1261,nan,3.1593,89.1261,nan
